dyadid,logdisputes,logtrade,IOs,contiguity,capratio,GDPgrowth
220235,-.69314718,7.1441441,61.87878787878788,0,12.78575759945494,3.1966667
220260,-.69314718,10.616121,91.70967741935483,1,1.386774197701485,2.8035483
220265,0,6.4673104,14.78125,0,3.010312512516975,2.71875
220290,0,7.1723151,44.14285714285715,0,1.939714278493609,1.4117143
220305,-.69314718,7.3977199,63.09677419354838,0,7.71451614749047,3.1964517
220310,-.69314718,6.1907973,38.97058823529412,0,5.971176463014939,2.632647
220315,0,6.2828164,39.80882352941177,0,2.649705869310043,1.7073529
220325,-.69314718,9.9665966,88.09999999999999,1,1.422285723686218,3.1042857
220345,-.69314718,6.9137974,56.38252688172043,0,4.3187878854347,2.9860606
220350,-.69314718,7.2442274,63.9264705882353,0,9.300882339477539,3.212353
220352,-.69314718,5.0751739,39.075,0,197.6290002822876,.84799999
220355,-.69314718,5.64852,25.94753239591949,0,7.770000011690201,2.7216129
220360,-.69314718,6.720717,40.11572580645161,0,3.694705893011654,2.9444118
220365,1.6094379,7.1365967,37.65714285714286,0,6.518285724094936,2.4457142
220375,-.69314718,7.3226991,54.37142857142857,0,16.33400000163487,2.7665715
220380,-.69314718,8.3414783,69.14285714285715,0,5.540571413721357,2.3142858
220385,-.69314718,7.4763107,68.37142857142857,0,14.25228574957166,2.531143
220390,-.69314718,7.5481043,76.08571428571429,0,13.96857151303973,2.123143
220395,-.69314718,-.69314718,37.62857142857143,0,446.4797182355608,1.6908572
220404,-.69314718,-.69314718,13.64444444444444,0,248.4624970753988,-2.5308332
220432,-.69314718,5.3752785,24.32205882352941,0,67.79919990539551,-.796
220433,-.69314718,7.286787,35.5343137254902,0,50.43999995356021,-.10478259
220434,-.69314718,5.4161005,25.87671568627451,0,121.2079170544942,-.12708335
220435,-.69314718,5.6347895,26.20735294117647,0,279.4548004150391,-.29720002
220436,-.69314718,6.1569791,25.88088235294117,0,111.0108001708984,.17560002
220437,-.69314718,7.8905826,37.77352941176471,0,59.01600051879883,1.4756
220438,-.69314718,5.3360577,21.82692307692308,0,81.8838446690486,-.76730776
220439,-.69314718,5.2983174,33.34761904761905,0,78.89052682173879,.90052634
220450,-.69314718,5.908083,21.5264705882353,0,191.4311978149414,-.39960003
220451,-.69314718,-.69314718,21.54411764705883,0,122.3683995056152,.61559999
220452,-.69314718,4.6051702,31.72916666666667,0,31.26041682561238,-.72708333
220461,-.69314718,5.6903596,25.33970588235294,0,177.0883995056152,1.3716
220471,-.69314718,7.2997975,35.30441176470588,0,49.52879974365234,2.1919999
220475,-.69314718,7.8785343,36.88,0,4.749600019454956,-1.0168
220481,0,7.1356874,29.47205882352941,0,478.1655969238281,1.3828
220482,-.69314718,5.2983174,25.46887254901961,0,173.2833337783813,-.70458335
220483,-.69314718,5.2376928,24.48888888888889,0,109.19882404103,-.5335294
220484,0,6.2690964,26.28970588235294,0,137.7244006347656,1.5272
220490,-.69314718,6.3809295,33.03186274509805,0,10.26952373413813,-1.0385715
220500,0,2.9957321,25.71428571428572,0,41.21600036621093,-.61049998
220501,-.69314718,5.0870085,27.87990196078431,0,26.26714306785947,1.0719048
220510,-.69314718,2.8559704,28.5921568627451,0,26.39000009453815,1.7013043
220516,-.69314718,-.69314718,23.12009803921568,0,119.8495221819196,.57809526
220517,-.69314718,-.69314718,21.33897058823529,0,111.3095460371538,.73227268
220520,0,-.69314718,19.23455882352941,0,66.98272739757191,-1.3013636
220530,-.69314718,3.8513985,20.67647058823529,0,14.64999999719508,.98029411
220540,.69314718,5.2030072,10.8989898989899,0,28.31909092989835,-5.070909
220541,-.69314718,4.7874918,12.63333333333333,0,26.94399995803833,-4.8969998
220551,-.69314718,6.0139375,24.14485294117647,0,41.22681834480979,-1.5150001
220552,-.69314718,3.7401726,6.966917293233083,0,31.37631591997648,1.8099999
220553,-.69314718,-.69314718,22.0171568627451,0,86.21047610328311,1.1109524
220560,-.69314718,7.5511117,32.52857142857143,0,4.763142871856689,1.37
220570,-.69314718,-.69314718,15.39230769230769,0,455.0872200859918,2.1611111
220571,-.69314718,-.69314718,12.44444444444444,0,758.4799957275391,3.1521428
220590,-.69314718,4.7105308,25.04411764705882,0,316.3472222222222,.54277778
220600,0,8.3138523,39.35831908831909,0,12.27000000476837,1.525
220615,-.69314718,9.0171776,37.03039215686275,0,11.65565214986387,2.3091304
220616,0,7.4999766,46.35735294117647,0,38.24159996032715,2.2623999
220625,-.69314718,5.5665812,26.69444444444444,0,23.88000007776114,.22076923
220630,0,7.6778636,38.4505698005698,0,4.198666644096375,.64966667
220640,-.69314718,6.8089094,58.0735294117647,0,3.245000022299149,1.9947059
220645,-.69314718,8.2093086,29.07231182795699,0,10.8721875436604,.32218751
220651,.69314718,7.1791286,43.44117647058823,0,4.004705891889684,2.0205882
220652,-.69314718,6.4101748,30.82794117647058,0,12.68280000686645,2.0216
220663,-.69314718,4.4292798,23.93548387096774,0,39.34612920207362,1.0274193
220666,-.69314718,6.6200733,45.76995967741935,0,15.45406258106232,2.6565626
220670,-.69314718,8.8650293,21.15735294117647,0,13.87880000591278,.84239995
220678,-.69314718,4.6051702,17.9375,0,44.97000002861023,2.3881249
220690,-.69314718,7.4150968,22.86372549019607,0,70.6047826849896,-7.3173914
220696,-.69314718,8.0239897,19.97777777777778,0,75.9239990234375,-2.7566667
220698,-.69314718,5.6347895,24,0,64.84199905395508,.65399998
220700,-.69314718,-.69314718,22.025,0,15.52083341280619,-.53666663
220710,1.0986123,6.3073177,20.05714285714286,0,4.211142866952079,1.5311428
220732,-.69314718,6.0769868,32.82609686609687,0,2.408571426357542,2.7085714
220740,-.69314718,7.3171344,59.42671370967741,0,1.894999984432669,3.3291175
220750,-.69314718,6.7469158,46.24285714285714,0,1.978571425165449,.87685716
220770,-.69314718,6.3873601,39.72857142857143,0,2.637428556169783,1.0348572
220771,-.69314718,5.2182746,30.8,0,4.564615378013024,.66000003
220775,-.69314718,-.69314718,23.75714285714286,0,9.875714274815151,1.8828571
220780,-.69314718,5.1731544,31.60294117647059,0,30.42558838339413,1.0370588
220790,-.69314718,-.69314718,23.87573529411765,0,32.37500034679066,.56090909
220800,0,5.7763534,35.69354838709678,0,7.567419313615368,1.4790323
220820,-.69314718,6.5639839,35.10588235294118,0,14.9822727766904,2.2968183
220830,-.69314718,6.2968464,28.91666666666667,0,25.88761920020694,2.5795238
220840,-.69314718,5.6549921,33.45714285714286,0,7.45942862374442,2.0008571
220850,-.69314718,6.3823309,41.35588235294118,0,2.001739118410193,1.3186957
220900,-.69314718,7.7879744,50.40000000000001,0,3.695142865180969,1.7305714
220910,-.69314718,-.69314718,23.74444444444445,0,164.0329986572266,-1.441
220920,0,6.5469904,38.32857142857143,0,38.56571415492466,1.222
225260,-.69314718,9.6927662,68.87096774193549,1,20.25903242634189,2.058387
225305,-.69314718,9.8686953,58.51612903225806,1,1.913870965280841,2.2051613
225325,-.69314718,8.9253216,64.38571428571429,1,10.84114284515381,2.3322856
225365,-.69314718,5.26933,25.17142857142857,0,96.98971470424107,1.6662858
225710,-.69314718,5.6519575,11.03030303030303,0,60.08393923441569,.73151511
230235,-.69314718,7.1007719,56.80645161290322,1,5.368064511206843,3.163871
230365,-.69314718,4.7593212,35.90069169960474,0,15.1629166106383,2.1008334
230435,-.69314718,4.4873872,21,1,136.2077789306641,1.6733333
230600,2.0794415,7.1898661,38.69169960474309,1,5.425185150570339,1.3485185
230615,-.69314718,6.5746107,33,1,5.796666661898295,3.4658334
230710,-.69314718,3.986131,20.68595896856766,0,9.540000062722426,1.688077
235365,-.69314718,3.624341,27.296875,0,80.69687479734421,2.359375
235433,1.6094379,5.2983174,23,1,6.011249959468842,-1.07625
235438,1.3862944,-.69314718,15,1,8.876249969005585,-1.54625
235552,-.69314718,5.5096264,6.794117647058823,1,3.301176470868728,2.1694117
235560,-.69314718,5.9004927,28.24172932330827,1,2.314782614293306,2.3026087
235600,-.69314718,7.4256983,29.3888768115942,1,1.408571417842593,1.4514285
235710,-.69314718,-.69314718,12.83333333333333,0,49.68933302561442,2.6363332
235750,1.0986123,-.69314718,23.85,0,22.53300018310547,2.174
260305,-.69314718,9.5338249,62.45161290322581,1,10.4851612429465,3.4367743
260315,1.6094379,7.6840177,38.66666666666667,1,3.536999988555908,2.471
260365,1.9459101,7.7965755,34.91935483870968,0,4.84870966019169,2.9032259
260380,-.69314718,9.3785849,69.66129032258064,1,7.250322549573837,2.3141935
260390,-.69314718,8.9519043,76.62903225806451,1,18.36870969495466,2.5467741
260710,-.69314718,7.0792661,19,0,3.198064519513038,1.3883871
265290,-.69314718,9.7474833,45.57777777777778,1,1.717777788639069,.5316667
265380,-.69314718,7.6526642,14.078125,1,1.945624988526106,2.5240624
265390,-.69314718,7.0583282,13.53125,1,4.906875029206276,2.5821874
265710,-.69314718,5.053195,8.408248081841432,0,12.09434785013613,2.4213045
290315,-.69314718,9.6231852,52.83333333333334,1,2.184444467226664,.20722221
290365,0,8.6789341,53.74444444444444,1,10.15444451570511,.52999997
290380,-.69314718,8.2075577,40.05714285714286,1,3.247999995095389,1.0891429
290390,0,7.5922942,42.5,1,8.15028567995344,.99257141
290710,-.69314718,5.4467373,19.87058823529412,0,6.984800057411194,1.1176
305310,-.69314718,9.0040188,37.28571428571428,1,1.365357147795814,2.9128571
305315,-.69314718,8.3463612,38.25925925925926,1,2.965185191896227,2.4000001
305325,0,8.4936934,63.80645161290322,1,5.733870975432858,3.4470968
305345,-.69314718,8.8303547,50.04838709677419,1,1.827419350224156,3.3480644
305360,-.69314718,8.2401209,41.04877450980392,1,2.568500012159348,2.7290001
305365,-.69314718,6.2076879,30.68965517241379,0,50.98413776529247,3.1351724
305710,-.69314718,3.6888793,18.36666666666667,0,32.93099985122681,1.6163334
310315,-.69314718,8.9517946,53.55588235294117,1,2.306521721508192,1.7339131
310345,-.69314718,8.4496279,39.54999999999999,1,1.397666660944621,3.2533333
310360,0,8.514431,46.94564102564102,1,1.813103449755701,2.8793104
310365,-.69314718,7.7149749,48.71642156862745,1,38.68416647116343,2.1795833
310710,-.69314718,5.0106354,17.00857843137255,0,25.44916667540868,2.2270832
315365,-.69314718,8.5659838,68,1,16.45875012874603,3.0662501
315710,-.69314718,5.4161005,17.95539215686275,0,11.7058333158493,2.1541667
325345,1.0986123,8.1682806,54.95625,1,3.172424244158196,3.1448486
325350,-.69314718,7.6355882,61.64705882352941,1,6.574117618448594,3.452353
325365,.69314718,7.132041,31.61428571428571,0,8.936000033787318,2.5437143
325530,-.69314718,5.7838249,13.5,1,11.40499985218048,2.41875
325615,-.69314718,7.7387724,33.92745098039216,1,9.467391304347826,2.597826
325616,-.69314718,6.8501263,42.08823529411765,1,30.56959976196289,2.4360001
325710,-.69314718,6.0056491,17.6,0,5.609714290073939,1.9934286
345350,-.69314718,7.8940387,49.54872080088987,1,2.334374986588955,3.5393751
345355,0,7.699141,28.70967741935484,1,2.013548389557869,3.118387
345360,-.69314718,7.8071294,42.19354838709678,1,1.421935477564412,3.145484
345365,0,7.1970491,32.38709677419354,0,28.07129015461091,2.8235483
345710,-.69314718,3.986131,21.40902173913044,0,18.78807687759399,2.5253847
350355,-.69314718,7.3614984,22.82469410456062,1,1.22548387512084,3.1312904
350365,-.69314718,5.122427,26.30830552465703,0,58.98225796607233,3.0912902
350640,2.4849067,6.105875,50.90909090909091,1,2.867878791057702,2.3296969
350710,-.69314718,-.69314718,21.39769230769231,0,38.34321417127337,1.8607143
352365,-.69314718,-.69314718,20.34117647058824,0,1273.141575060393,1.2684211
352640,0,3.7401726,37.98823529411764,1,63.31947366814865,.54210526
352651,-.69314718,-.69314718,13,1,105.1900024414063,-9.0799999
352652,-.69314718,6.1380682,28.58235294117647,1,16.20999998795359,1.4394737
352666,-.69314718,6.6592941,30.775,1,17.64399991035462,1.0005
352710,-.69314718,-.69314718,18.19534313725491,0,784.7077713012695,2.5644445
355360,-.69314718,7.9948068,36.54666666666667,1,2.194137926759391,2.9262068
355640,0,6.2027736,28.80882352941176,1,2.445882341440986,2.6514707
355710,-.69314718,-.69314718,17.70171568627451,0,30.70875016848246,2.43875
360365,0,7.763588,42.38364672364673,1,22.60033321380615,2.885
360710,-.69314718,6.3719282,18.60831908831909,0,14.64888876455801,1.1811111
365375,.69314718,7.5359831,29.3,1,102.7659993852888,2.2842858
365380,1.7917595,6.1737862,31.88571428571429,1,35.26000021525792,2.0985715
365385,1.9459101,5.1769567,31.48571428571428,1,90.97657061985561,2.204
365390,0,5.3264885,32.22857142857143,0,88.67571411132812,2.1274285
365395,-.69314718,3.624341,19.82664650537635,0,2915.045617103577,1.9328125
365404,-.69314718,-.69314718,9.511111111111111,0,1795.236653645833,-2.0833333
365432,-.69314718,-.69314718,12.57254901960785,0,463.4587548573812,-.79833335
365433,-.69314718,-.69314718,20.15955882352941,0,345.7195462313566,-.27363634
365434,-.69314718,-.69314718,13.70098039215686,0,780.3000008719308,-.46761906
365435,-.69314718,-.69314718,14.83676470588235,0,1752.013203014027,-.39227274
365436,-.69314718,-.69314718,13.83455882352941,0,728.7327270507813,-.41272727
365437,-.69314718,-.69314718,21.97549019607843,0,389.5134788181471,1.09
365438,-.69314718,-.69314718,13.49191176470588,0,540.9709111993963,.0068181711
365439,-.69314718,-.69314718,16.77142857142857,0,566.6826316431949,1.03
365450,-.69314718,-.69314718,14.22058823529412,0,1234.190451882102,-1.1368182
365451,-.69314718,-.69314718,12.18369565217391,0,833.2952177628227,.072608702
365452,0,3.9120231,18.85416666666667,0,210.1370830535889,-.80708331
365461,-.69314718,-.69314718,13.02843137254902,0,1126.012175186821,1.1526086
365471,-.69314718,-.69314718,22.56372549019608,0,331.8839084791101,2.0169566
365475,-.69314718,3.8632329,21.96190476190477,0,29.84952390761602,-1.3419049
365481,-.69314718,-.69314718,15.79044117647059,0,2970.210438121449,.77227277
365482,-.69314718,-.69314718,14.44338235294118,0,1169.962269176136,-.71136367
365484,-.69314718,-.69314718,14.83970588235294,0,854.0009099786931,1.8890909
365490,-.69314718,-.69314718,19.39950980392157,0,72.95476223173596,-1.0495238
365500,-.69314718,-.69314718,16,0,266.0616658528646,-.45000002
365501,-.69314718,-.69314718,17.10049019607843,0,186.9095241001674,.85142857
365510,-.69314718,-.69314718,17.84117647058823,0,180.2222733931108,1.7190909
365516,-.69314718,-.69314718,12.9093137254902,0,855.2699991861979,.44380951
365517,-.69314718,-.69314718,11.85220588235294,0,785.2459106445313,.55363631
365520,-.69314718,-.69314718,10.44901960784314,0,485.1586987039317,-1.3313043
365530,-.69314718,2.65926,13.65692307692308,0,85.73321410587856,.61107141
365551,-.69314718,-.69314718,15.66691176470588,0,289.2213634144176,-1.5072728
365552,-.69314718,-.69314718,5.25391604010025,0,225.572106210809,1.5215789
365560,-.69314718,1.9310216,20.77586206896552,0,28.75448299276418,1.1424139
365570,-.69314718,-.69314718,8.161029411764705,0,3294.461981201172,1.7689999
365590,-.69314718,-.69314718,16.88480392156863,0,2280.479478624132,.47277778
365600,-.69314718,4.2950153,23.63461538461538,0,78.34599939982097,1.1646667
365615,-.69314718,4.6921816,23.68161764705883,0,80.56318179043856,2.1722727
365616,-.69314718,-.69314718,24.92058823529412,0,264.0511981201172,1.9584
365625,-.69314718,2.7333677,16.91666666666667,0,149.6980771284837,.10692306
365630,1.7917595,4.9416423,23.27980056980057,1,26.62633336385091,.83633333
365640,.69314718,4.7676892,23.25,1,20.60205888748169,1.6308824
365645,0,4.4381161,21.75,0,58.48692296101497,-.14615385
365651,-.69314718,6.2146082,23.61764705882353,0,25.08176466997932,1.9661765
365652,0,4.9126549,18.08235294117647,0,86.2680004119873,1.5319999
365663,-.69314718,-.69314718,17.47916666666667,0,217.7804152170817,.015833333
365666,2.1972246,-.69314718,24.40978865406007,0,94.7819359071793,2.5780644
365670,-.69314718,-.69314718,15.4875,0,79.80909022417936,.11181817
365678,-.69314718,-.69314718,12.375,0,325.9556226730347,2.0425
365690,-.69314718,-.69314718,14.44117647058823,0,472.7272748080167,-7.4159093
365696,-.69314718,-.69314718,13.33333333333333,0,550.3193298339844,-3.0413332
365698,-.69314718,-.69314718,21,0,517.8740020751953,2.1099999
365700,1.9459101,5.2983174,12.54852941176471,1,108.1403991699219,-.55119997
365710,2.4849067,7.0139155,18.11029411764706,0,1.529200000762939,2.8132
365732,2.6390574,-.69314718,19.71470588235294,0,15.39863614602522,2.8404546
365740,3.1354942,7.3971019,35.65188172043011,1,3.753437492996454,3.3540626
365750,-.69314718,6.6333184,27.62857142857143,0,3.422571451323373,.70028567
365770,0,3.6888793,22.62857142857143,0,16.79628576551165,.90828568
365771,-.69314718,3.83198,18.75555555555556,0,32.97692342904898,.70461535
365775,-.69314718,1.8643302,15.91935483870968,0,58.6851615290488,1.5809678
365780,-.69314718,2.9311938,19.10489432703003,0,190.3165619373322,.96499997
365790,-.69314718,-.69314718,13.44117647058823,0,229.4540904651989,.48681819
365800,2.5649493,3.2188759,24.96706192358366,0,42.56458353996277,2.8545833
365820,-.69314718,4.9798636,19.95294117647059,0,105.4609101035378,2.1836364
365830,-.69314718,4.5563803,20.97794117647059,0,183.2590473720006,2.4742856
365840,2.4849067,3.305887,23.46691176470588,0,42.59318195689809,1.3313637
365850,-.69314718,3.2614355,27.18039215686274,0,12.93478266570879,1.1130434
365900,2.6390574,5.3554759,28.47058823529412,0,23.24617643917308,1.7382352
365910,-.69314718,-.69314718,16.36666666666667,0,1179.217974853516,-1.441
365920,2.6390574,3.5347288,22.27142857142857,0,248.2194274902344,1.2317142
375380,-.69314718,10.015796,63.28571428571428,1,3.058857131004333,2.2980001
375385,-.69314718,9.2835913,62.45714285714286,1,1.300285703795297,2.4711428
375710,-.69314718,3.6888793,17.47142857142857,0,63.62828576224191,2.0274286
380385,-.69314718,10.51558,77.25714285714285,1,2.556285718509129,2.2688572
380390,-.69314718,10.428892,79.77142857142857,1,2.524285711560931,1.992
380710,-.69314718,5.1731544,17.61764705882353,0,22.12176501049715,.92235291
385390,.69314718,10.087236,80.52857142857142,1,1.087714280400957,2.0385714
385710,-.69314718,3.1292639,16.97142857142857,0,56.47628593444824,1.4674286
385900,-.69314718,6.6181664,41.01428571428571,0,3.894857154573713,1.5897143
385920,-.69314718,6.1496887,32.4,0,3.486857155391148,1.1665714
390710,-.69314718,2.8415816,16.98571428571428,0,55.19171425955636,.79828572
395710,-.69314718,-.69314718,20.1625,0,2014.360899491744,2.6204545
404433,-.69314718,6.5269828,23.14444444444445,1,5.864166657129924,-2.8625
404438,-.69314718,3.9120231,21.53333333333333,1,3.470833281675974,-2.4358332
404710,-.69314718,-.69314718,10.58888888888889,0,1312.054163614909,-1.8266666
432433,-.69314718,8.1836262,40.48823529411765,1,1.321818205443296,-1.2827272
432435,-.69314718,5.2983174,35.54705882352941,1,3.7372727394104,-1.8536364
432436,-.69314718,5.8814635,37.07303921568627,1,1.604583327968915,-2.0674999
432437,-.69314718,8.5221806,35.46495098039215,1,1.195416664083799,-1.38875
432438,-.69314718,5.521461,23.64730392156862,1,1.193333337704341,-1.2025
432439,1.0986123,6.8082256,44.75714285714286,1,1.254210509751972,-.4805263
432615,-.69314718,4.1087332,23.27843137254902,1,5.824347848477571,-.19695652
432710,-.69314718,-.69314718,13.48970588235294,0,307.0254516601563,-.47772726
433435,-.69314718,8.1912107,45.06397058823529,1,4.914999994364652,-1.685909
433438,-.69314718,6.0129709,25.82941176470588,1,1.575217397316642,-.93913043
433710,-.69314718,-.69314718,18.77254901960784,0,235.2891314962636,-.87217391
434436,-.69314718,6.7070847,41.17426470588236,1,1.081363634629683,-1.9163636
434439,-.69314718,3.7401726,42.98095238095237,1,1.361052651154367,-.92210525
434461,-.69314718,7.14643,40.28823529411765,1,1.402173923409503,-.93086958
434475,-.69314718,4.6051702,26.56041666666667,1,26.57681811939586,-3.2145455
434710,-.69314718,-.69314718,13.99019607843137,0,524.8957199823288,-.052857172
435600,.69314718,4.2867165,45.8,1,20.35181817141446,-1.7163637
435615,0,3.9990342,35.93455882352941,1,21.22227282957597,.11499999
435710,-.69314718,-.69314718,17.88308823529412,0,1155.451363303445,.014090901
436439,-.69314718,5.9914646,57.42619047619047,1,1.258421057148984,-1.6326315
436475,-.69314718,6.1140671,28.53095238095238,1,24.40739142376444,-3.0421741
436483,-.69314718,4.1997051,36.88888888888889,1,1.098000001907349,-2.438
436615,-.69314718,4.50986,26.35294117647059,1,9.229090950705789,-.63999999
436710,-.69314718,-.69314718,14.97720588235294,0,488.4072695645419,-.29227272
437438,0,-.69314718,26.8952380952381,1,1.477368430087441,-1.0842105
437439,-.69314718,8.3893595,56.58333333333333,1,1.535263168184381,-.4805263
437450,-.69314718,6.1456151,27.45343137254902,1,3.189583351214727,-1.015
437452,-.69314718,6.4394894,34.81190476190476,1,1.911739142044731,-1.1799999
437710,-.69314718,-.69314718,19.53823529411764,0,255.0454524647106,.94227272
438450,-.69314718,6.3181486,22.46176470588235,1,2.257272720336914,-2.2013636
438451,-.69314718,4.3820267,19.95588235294117,1,1.526399993896484,-1.63
438710,-.69314718,-.69314718,13.70294117647059,0,367.8700017514436,-.52304351
439452,-.69314718,6.2492938,36.21538461538461,1,2.812941172543694,-1.9023529
439461,-.69314718,6.7727189,51.16666666666667,1,1.85684211003153,-.24368422
439710,-.69314718,-.69314718,16.96904761904762,0,380.4236851742393,.59736842
450451,-.69314718,6.0748463,28.04411764705882,1,1.483478255893873,-1.64
450710,-.69314718,-.69314718,14.5485294117647,0,821.2772716175426,-1.495
451710,-.69314718,-.69314718,15.47647058823529,0,564.2111950683594,-1.268
452461,1.6094379,7.3992653,26.60238095238095,1,5.670434765193773,-1.4317391
452710,-.69314718,2.1202633,16.22916666666667,0,141.0129181543986,-2.3991666
461710,-.69314718,-.69314718,14.46960784313726,0,751.8039099651834,1.1391305
471475,0,4.5181589,35.66130952380953,1,10.96833336353302,-1.6825001
471481,0,8.4612579,42.5735294117647,1,9.416800060272216,.972
471482,-.69314718,6.9779596,41.49338235294118,1,3.576818184419112,-.69636363
471483,-.69314718,6.8595533,40.53333333333334,1,2.068235320203445,-.3364706
471484,-.69314718,7.1507015,42.01127450980392,1,2.659583340088526,2.1700001
471710,-.69314718,2.2072749,18.51176470588235,0,220.8159110329368,2.4631817
475483,-.69314718,5.4608364,23.62222222222222,1,23.01705887738396,-2.2176471
475710,-.69314718,4.1531854,18.05416666666667,0,20.3513636155562,-1.0895455
481484,-.69314718,7.2886791,39.8610294117647,1,3.458636348897761,.83954549
481710,-.69314718,-.69314718,15.95073529411765,0,1991.122719504616,.76318187
482483,0,6.6507101,39.28888888888888,1,1.747999978065491,-1.1433333
482490,-.69314718,5.4318485,30.87009803921568,1,15.99761912936256,-2.7795238
482625,-.69314718,2.4079456,18.77777777777778,1,9.41666669315762,-2.0061111
482710,-.69314718,-.69314718,14.95588235294118,0,788.6940890225497,-.92545456
483625,0,3.4265149,22,1,4.953076857786912,-1.7946154
483710,-.69314718,-.69314718,13.15555555555556,0,480.7594101849724,-1.7582353
484490,1.9459101,6.3646688,31.16421568627451,1,11.43857143038795,-.99619049
484540,-.69314718,6.5639839,15.07070707070707,1,3.483636379241943,-5.0854545
484710,-.69314718,-.69314718,15.51176470588235,0,574.6795446222478,3.0918181
490500,.69314718,5.2983174,31,1,3.494117666693295,-1.9817648
490510,-.69314718,7.8814158,31.54166666666667,1,2.373333317892892,-1.7661905
490516,-.69314718,5.4380794,31.83553921568627,1,11.73050007820129,-1.688
490517,-.69314718,5.3892889,29.41911764705882,1,10.51523803529285,-2.2733333
490540,2.3978953,5.2030072,14.66666666666667,1,3.161818222566084,-7.3709092
490551,1.9459101,7.16645,29.86519607843137,1,3.777142831257411,-2.4204762
490625,-.69314718,2.4079456,27.70370370370371,1,1.720555557145013,-3.771111
490710,-.69314718,-.69314718,19.13480392156863,0,49.34714271908715,-1.0347619
500501,1.3862944,9.3536768,49.28571428571428,1,1.35352940419141,-1.5935295
500510,1.9459101,7.1701193,47.5,1,1.456111106607649,-1.0144445
500517,0,7.1615357,22.5,1,3.045555538601346,-2.4472222
500625,1.3862944,6.5922384,31,1,2.020588215659647,-3.0241177
500710,-.69314718,-.69314718,17.14285714285714,0,180.8036836322985,-.6452632
501510,0,8.7773571,48.94117647058823,1,1.125714290709723,.41238096
501520,.69314718,6.5442543,24.92156862745098,1,2.311428558258783,-1.8433334
501530,-.69314718,6.3099184,29.04107142857143,1,2.498999989032745,.040999994
501625,-.69314718,6.2997661,24.16666666666667,1,1.490555544694265,-1.735
501710,-.69314718,-.69314718,17.1764705882353,0,125.7866668701172,.97285712
510516,0,7.0329185,25.65441176470588,1,5.014285700661795,-.36285716
510517,-.69314718,5.2517972,24.11544117647059,1,4.456363634629683,.29227272
510541,-.69314718,6.7093043,20.02222222222222,1,1.517999982833862,-4.8969998
510551,-.69314718,7.813077,36.98529411764707,1,1.625454545021057,-1.6195455
510553,-.69314718,5.0870085,36.08823529411764,1,3.567142872583299,.67714286
510710,-.69314718,4.8018804,17.53235294117647,0,121.9047828342604,1.5117391
516517,1.0986123,6.8387623,26.93627450980392,1,1.11619047891526,.076666631
516710,-.69314718,-.69314718,13.85294117647059,0,573.5642845517114,1.1314286
517710,-.69314718,-.69314718,13.46102941176471,0,524.8649930087003,.83999997
520530,2.8903718,5.7838249,18.93928571428571,1,5.970000008742015,-1.82375
520678,-.69314718,6.2869287,27.8125,1,1.259999997913837,1.3075
520710,-.69314718,-.69314718,14.82352941176471,0,316.2247845193614,-1.4413043
530625,1.6094379,6.4361506,24.41176470588236,1,1.751599998474121,-.94239998
530670,-.69314718,7.3297496,17.78571428571429,1,1.807083328564962,-1.1641667
530678,-.69314718,5.5859995,17.8,1,4.76733333269755,.71999997
530710,1.0986123,-.69314718,10.91379310344828,0,54.06724127407732,.37344825
540551,2.3978953,5.2983174,12.77777777777778,1,1.10181818225167,-8.2772732
540553,-.69314718,-.69314718,13.11111111111111,1,2.481818177483298,-5.5790911
540560,2.3978953,4.8463326,8.200000000000001,1,8.854545549912887,-5.7618184
540710,-.69314718,-.69314718,8.933333333333334,0,152.6954519098455,-5.070909
541551,-.69314718,2.9957321,17.77777777777778,1,1.126000022888184,-7.3569999
541552,.69314718,7.1786304,13.42857142857143,1,1.188888894187079,-5.3777776
541553,-.69314718,6.0402546,18.87777777777778,1,2.53899998664856,-5.6939998
541560,0,5.480639,9.844444444444445,1,8.544999933242797,-5.1420002
541710,-.69314718,-.69314718,10.46666666666667,0,146.8660011291504,-4.8969998
551552,2.1972246,9.4855766,12.68421052631579,1,1.246842102000588,-1.6321052
551560,1.9459101,7.7536235,18.1921568627451,1,10.24849998950958,-1.9990001
551710,-.69314718,3.5935693,16.34632352941177,0,193.2331820401278,-1.5468183
552560,-.69314718,7.054359,10.52738095238095,1,8.334736798938952,1.0168421
552571,1.7917595,-.69314718,8.945454545454544,1,21.14933331807454,3.4033334
552710,-.69314718,-.69314718,4.578947368421052,0,148.9057874177632,1.9052632
553710,-.69314718,-.69314718,14.93382352941176,0,411.432855515253,.96476191
560570,.69314718,-.69314718,14.97401960784314,1,125.7100002288818,.36950004
560710,-.69314718,-.69314718,12.95161290322581,0,18.65096775177986,.082903221
590710,-.69314718,-.69314718,16.83995098039215,0,1596.511115180122,.67000002
600615,1.6094379,7.6052408,52.24215686274511,1,1.133043491322061,1.9508696
600710,-.69314718,4.6051702,17.72250712250712,0,50.30433349609375,-.28200001
615616,-.69314718,7.0900769,55.53529411764706,1,3.338260868321294,2.6595652
615710,-.69314718,3.5935693,18.9360294117647,0,53.6636361208829,2.6722727
616651,-.69314718,4.7874918,56.18504901960785,1,12.09250001907349,2.9065001
616710,-.69314718,-.69314718,19.76617647058823,0,176.3544000244141,.74159998
