caseid,presvote,partyid,age,fincome,female,white,BushFT,ClintonFT,PerotFT,candid,vote,FT,clintondummy,perotdummy,PIDxClinton,PIDxPerot,partisan,bushdummy,PIDxBush,votehat,altvotehat
3562,2,1,21,14,1,0,50,70,50,1,0,50,0,0,0,0,major,1,1,.029132292,.95888412
3562,2,1,21,14,1,0,50,70,50,2,1,70,1,0,1,0,major,0,0,.90910661,.99862784
3562,2,1,21,14,1,0,50,70,50,3,0,50,0,1,0,1,minor,0,0,.061761081,.98017526
3564,2,4,29,16,0,0,60,85,100,1,0,60,0,0,0,0,major,1,4,.044999368,.97767019
3564,2,4,29,16,0,0,60,85,100,2,1,85,1,0,4,0,major,0,0,.28904554,.99645686
3564,2,4,29,16,0,0,60,85,100,3,0,100,0,1,0,4,minor,0,0,.66595513,.99845904
3565,2,3,49,23,1,1,40,70,40,1,0,40,0,0,0,0,major,1,3,.052632619,.92549759
3565,2,3,49,23,1,1,40,70,40,2,1,70,1,0,3,0,major,0,0,.87138307,.99516124
3565,2,3,49,23,1,1,40,70,40,3,0,40,0,1,0,3,minor,0,0,.075984336,.94718462
3566,2,3,40,21,1,1,40,60,30,1,0,40,0,0,0,0,major,1,3,.094449662,.92549759
3566,2,3,40,21,1,1,40,60,30,2,1,60,1,0,3,0,major,0,0,.83291996,.99095422
3566,2,3,40,21,1,1,40,60,30,3,0,30,0,1,0,3,minor,0,0,.072630368,.9052369
3567,1,5,37,19,1,1,70,30,50,1,1,70,0,0,0,0,major,1,5,.74858749,.98798043
3567,1,5,37,19,1,1,70,30,50,2,0,30,1,0,5,0,major,0,0,.042608928,.82390058
3567,1,5,37,19,1,1,70,30,50,3,0,50,0,1,0,5,minor,0,0,.20880361,.95820683
3568,2,2,42,19,0,1,15,60,30,1,0,15,0,0,0,0,major,1,2,.011680526,.72007072
3568,2,2,42,19,0,1,15,60,30,2,1,60,1,0,2,0,major,0,0,.93575478,.99517083
3568,2,2,42,19,0,1,15,60,30,3,0,30,0,1,0,2,minor,0,0,.052564673,.92048347
3570,2,6,19,21,0,1,70,100,85,1,0,70,0,0,0,0,major,1,6,.17940539,.98798043
3570,2,6,19,21,0,1,70,100,85,2,1,100,1,0,6,0,major,0,0,.44620419,.99513233
3570,2,6,19,21,0,1,70,100,85,3,0,85,0,1,0,6,minor,0,0,.37439042,.99420398
3571,1,7,18,20,0,1,100,50,60,1,1,100,0,0,0,0,major,1,7,.94121236,.99816477
3571,1,7,18,20,0,1,100,50,60,2,0,50,1,0,7,0,major,0,0,.0080641219,.82332027
3571,1,7,18,20,0,1,100,50,60,3,0,60,0,1,0,7,minor,0,0,.050723523,.96700895
3572,2,2,64,13,1,1,60,85,60,1,0,60,0,0,0,0,major,1,2,.039247479,.97767019
3572,2,2,64,13,1,1,60,85,60,2,1,85,1,0,2,0,major,0,0,.8920905,.9989962
3572,2,2,64,13,1,1,60,85,60,3,0,60,0,1,0,2,minor,0,0,.068661995,.98711294
3573,2,1,42,18,1,1,15,70,0,1,0,15,0,0,0,0,major,1,1,.003511877,.72007072
3573,2,1,42,18,1,1,15,70,0,2,1,70,1,0,1,0,major,0,0,.99359375,.99862784
3573,2,1,42,18,1,1,15,70,0,3,0,0,0,1,0,1,minor,0,0,.0028943608,.67948937
3574,1,6,32,20,1,1,70,50,30,1,1,70,0,0,0,0,major,1,6,.85327727,.98798043
3574,1,6,32,20,1,1,70,50,30,2,0,50,1,0,6,0,major,0,0,.090998046,.89760375
3574,1,6,32,20,1,1,70,50,30,3,0,30,0,1,0,6,minor,0,0,.055724677,.8429659
3575,1,5,26,19,1,1,60,0,30,1,1,60,0,0,0,0,major,1,5,.8585726,.97767019
3575,1,5,26,19,1,1,60,0,30,2,0,0,1,0,5,0,major,0,0,.013865406,.41420129
3575,1,5,26,19,1,1,60,0,30,3,0,30,0,1,0,5,minor,0,0,.12756197,.86675668
3576,3,3,41,17,0,1,70,70,80,1,0,70,0,0,0,0,major,1,3,.16096854,.98798043
3576,3,3,41,17,0,1,70,70,80,2,0,70,1,0,3,0,major,0,0,.40275541,.99516124
3576,3,3,41,17,0,1,70,70,80,3,1,80,0,1,0,3,minor,0,0,.43627605,.99553138
3577,2,7,59,20,0,1,0,60,50,1,0,0,0,0,0,0,major,1,7,.039430041,.5
3577,2,7,59,20,0,1,0,60,50,2,1,60,1,0,7,0,major,0,0,.34495342,.89742005
3577,2,7,59,20,0,1,0,60,50,3,0,50,0,1,0,7,minor,0,0,.61561656,.93980575
3580,2,1,20,6,0,0,50,85,60,1,0,50,0,0,0,0,major,1,1,.011729844,.95888412
3580,2,1,20,6,0,0,50,85,60,2,1,85,1,0,1,0,major,0,0,.94158447,.99946612
3580,2,1,20,6,0,0,50,85,60,3,0,60,0,1,0,1,minor,0,0,.046685684,.98934144
3581,2,2,31,16,1,1,40,85,85,1,0,40,0,0,0,0,major,1,2,.0090179713,.92549759
3581,2,2,31,16,1,1,40,85,85,2,1,85,1,0,2,0,major,0,0,.72245121,.9989962
3581,2,2,31,16,1,1,40,85,85,3,0,85,0,1,0,2,minor,0,0,.26853085,.9973039
3583,2,1,46,20,0,1,0,100,60,1,0,0,0,0,0,0,major,1,1,.00020369008,.5
3583,2,1,46,20,0,1,0,100,60,2,1,100,1,0,1,0,major,0,0,.9808895,.9997924
3583,2,1,46,20,0,1,0,100,60,3,0,60,0,1,0,1,minor,0,0,.018906783,.98934144
3584,2,2,26,20,0,0,50,60,70,1,0,50,0,0,0,0,major,1,2,.062490828,.95888412
3584,2,2,26,20,0,0,50,60,70,2,1,60,1,0,2,0,major,0,0,.5521875,.99517083
3584,2,2,26,20,0,0,50,60,70,3,0,70,0,1,0,2,minor,0,0,.38532168,.99309397
3588,2,2,33,12,1,0,40,85,50,1,0,40,0,0,0,0,major,1,2,.011848792,.92549759
3588,2,2,33,12,1,0,40,85,50,2,1,85,1,0,2,0,major,0,0,.94923502,.9989962
3588,2,2,33,12,1,0,40,85,50,3,0,50,0,1,0,2,minor,0,0,.038916163,.9760766
3590,1,2,37,12,1,1,70,15,100,1,1,70,0,0,0,0,major,1,2,.078596011,.98798043
3590,1,2,37,12,1,1,70,15,100,2,0,15,1,0,2,0,major,0,0,.011576776,.92370641
3590,1,2,37,12,1,1,70,15,100,3,0,100,0,1,0,2,minor,0,0,.90982723,.99895012
3592,1,7,60,11,0,1,100,0,0,1,1,100,0,0,0,0,major,1,7,.99840432,.99816477
3592,1,7,60,11,0,1,100,0,0,2,0,0,1,0,7,0,major,0,0,.00036679182,.16653742
3592,1,7,60,11,0,1,100,0,0,3,0,0,0,1,0,7,minor,0,0,.0012289118,.40100512
3594,2,2,32,17,0,1,0,70,0,1,0,0,0,0,0,0,major,1,2,.0025665322,.5
3594,2,2,32,17,0,1,0,70,0,2,1,70,1,0,2,0,major,0,0,.99294341,.99742192
3594,2,2,32,17,0,1,0,70,0,3,0,0,0,1,0,2,minor,0,0,.0044900519,.63629258
3595,1,5,85,19,0,1,100,85,85,1,1,100,0,0,0,0,major,1,5,.60347909,.99816477
3595,1,5,85,19,0,1,100,85,85,2,0,85,1,0,5,0,major,0,0,.16588166,.99335557
3595,1,5,85,19,0,1,100,85,85,3,0,85,0,1,0,5,minor,0,0,.23063928,.99521226
3596,2,2,46,20,1,0,60,70,30,1,0,60,0,0,0,0,major,1,2,.099003136,.97767019
3596,2,2,46,20,1,0,60,70,30,2,1,70,1,0,2,0,major,0,0,.87482107,.99742192
3596,2,2,46,20,1,0,60,70,30,3,0,30,0,1,0,2,minor,0,0,.026175795,.92048347
3597,3,3,29,13,0,1,30,70,60,1,0,30,0,0,0,0,major,1,3,.024018615,.86871278
3597,3,3,29,13,0,1,30,70,60,2,0,70,1,0,3,0,major,0,0,.74654049,.99516124
3597,3,3,29,13,0,1,30,70,60,3,1,60,0,1,0,3,minor,0,0,.2294409,.98442578
3598,2,5,27,17,1,1,30,40,15,1,0,30,0,0,0,0,major,1,5,.3690553,.86871278
3598,2,5,27,17,1,1,30,40,15,2,1,40,1,0,5,0,major,0,0,.48989812,.89778721
3598,2,5,27,17,1,1,30,40,15,3,0,15,0,1,0,5,minor,0,0,.14104657,.71662241
3599,3,5,40,22,0,1,40,15,50,1,0,40,0,0,0,0,major,1,5,.33421743,.92549759
3599,3,5,40,22,0,1,40,15,50,2,0,15,1,0,5,0,major,0,0,.048934374,.64524174
3599,3,5,40,22,0,1,40,15,50,3,1,50,0,1,0,5,minor,0,0,.61684817,.95820683
3600,1,7,29,16,0,1,70,15,60,1,1,70,0,0,0,0,major,1,7,.73375738,.98798043
3600,1,7,29,16,0,1,70,15,60,2,0,15,1,0,7,0,major,0,0,.0045882422,.33949259
3600,1,7,29,16,0,1,70,15,60,3,0,60,0,1,0,7,minor,0,0,.26165438,.96700895
3603,3,6,34,12,0,1,40,15,60,1,0,40,0,0,0,0,major,1,6,.2539897,.92549759
3603,3,6,34,12,0,1,40,15,60,2,0,15,1,0,6,0,major,0,0,.019768896,.49157983
3603,3,6,34,12,0,1,40,15,60,3,1,60,0,1,0,6,minor,0,0,.72624141,.97261757
3605,3,4,48,21,0,1,50,60,100,1,0,50,0,0,0,0,major,1,4,.03196853,.95888412
3605,3,4,48,21,0,1,50,60,100,2,0,60,1,0,4,0,major,0,0,.079828069,.9831183
3605,3,4,48,21,0,1,50,60,100,3,1,100,0,1,0,4,minor,0,0,.88820338,.99845904
3606,1,6,68,15,1,1,60,60,60,1,1,60,0,0,0,0,major,1,6,.45721808,.97767019
3606,1,6,68,15,1,1,60,60,60,2,0,60,1,0,6,0,major,0,0,.17185722,.94271654
3606,1,6,68,15,1,1,60,60,60,3,0,60,0,1,0,6,minor,0,0,.37092471,.97261757
3607,3,3,42,7,1,1,15,85,70,1,0,15,0,0,0,0,major,1,3,.0039557545,.72007072
3607,3,3,42,7,1,1,15,85,70,2,0,85,1,0,3,0,major,0,0,.81355792,.99811333
3607,3,3,42,7,1,1,15,85,70,3,1,70,0,1,0,3,minor,0,0,.18248633,.99164343
3608,1,7,27,16,0,1,85,30,60,1,1,85,0,0,0,0,major,1,7,.87345374,.99529278
3608,1,7,27,16,0,1,85,30,60,2,0,30,1,0,7,0,major,0,0,.0054617743,.56936389
3608,1,7,27,16,0,1,85,30,60,3,0,60,0,1,0,7,minor,0,0,.1210845,.96700895
3612,2,1,29,16,1,1,15,85,40,1,0,15,0,0,0,0,major,1,1,.0013531581,.72007072
3612,2,1,29,16,1,1,15,85,40,2,1,85,1,0,1,0,major,0,0,.98479313,.99946612
3612,2,1,29,16,1,1,15,85,40,3,0,40,0,1,0,1,minor,0,0,.013853736,.96341783
3614,1,5,53,19,0,1,60,40,50,1,1,60,0,0,0,0,major,1,5,.57995546,.97767019
3614,1,5,53,19,0,1,60,40,50,2,0,40,1,0,5,0,major,0,0,.11634699,.89778721
3614,1,5,53,19,0,1,60,40,50,3,0,50,0,1,0,5,minor,0,0,.30369756,.95820683
3615,2,2,43,18,0,1,60,85,40,1,0,60,0,0,0,0,major,1,2,.041277546,.97767019
3615,2,2,43,18,0,1,60,85,40,2,1,85,1,0,2,0,major,0,0,.93823367,.9989962
3615,2,2,43,18,0,1,60,85,40,3,0,40,0,1,0,2,minor,0,0,.020488776,.9560101
3616,2,3,24,11,0,1,30,85,0,1,0,30,0,0,0,0,major,1,3,.012319714,.86871278
3616,2,3,24,11,0,1,30,85,0,2,1,85,1,0,3,0,major,0,0,.98499238,.99811333
3616,2,3,24,11,0,1,30,85,0,3,0,0,0,1,0,3,minor,0,0,.0026879176,.59078008
3618,2,1,50,23,0,1,45,70,48,1,0,45,0,0,0,0,major,1,1,.021589495,.94450867
3618,2,1,50,23,0,1,45,70,48,2,1,70,1,0,1,0,major,0,0,.92312032,.99862784
3618,2,1,50,23,0,1,45,70,48,3,0,48,0,1,0,1,minor,0,0,.055290192,.97757339
3619,2,1,43,12,1,0,60,85,60,1,0,60,0,0,0,0,major,1,1,.021797003,.97767019
3619,2,1,43,12,1,0,60,85,60,2,1,85,1,0,1,0,major,0,0,.93199289,.99946612
3619,2,1,43,12,1,0,60,85,60,3,0,60,0,1,0,1,minor,0,0,.046210114,.98934144
3622,3,6,22,12,0,1,70,60,70,1,0,70,0,0,0,0,major,1,6,.49714693,.98798043
3622,3,6,22,12,0,1,70,60,70,2,0,60,1,0,6,0,major,0,0,.09953548,.94271654
3622,3,6,22,12,0,1,70,60,70,3,1,70,0,1,0,6,minor,0,0,.40331757,.98522544
3624,2,4,54,21,0,1,40,50,50,1,0,40,0,0,0,0,major,1,4,.17440853,.92549759
3624,2,4,54,21,0,1,40,50,50,2,1,50,1,0,4,0,major,0,0,.43551254,.96876925
3624,2,4,54,21,0,1,40,50,50,3,0,50,0,1,0,4,minor,0,0,.39007893,.96525812
3626,2,2,45,24,1,1,60,50,60,1,0,60,0,0,0,0,major,1,2,.19023921,.97767019
3626,2,2,45,24,1,1,60,50,60,2,1,50,1,0,2,0,major,0,0,.47694442,.9909721
3626,2,2,45,24,1,1,60,50,60,3,0,60,0,1,0,2,minor,0,0,.33281636,.98711294
3627,1,5,46,21,1,0,50,30,50,1,1,50,0,0,0,0,major,1,5,.45793536,.95888412
3627,1,5,46,21,1,0,50,30,50,2,0,30,1,0,5,0,major,0,0,.091868103,.82390058
3627,1,5,46,21,1,0,50,30,50,3,0,50,0,1,0,5,minor,0,0,.45019653,.95820683
3628,2,3,28,8,0,1,50,70,0,1,0,50,0,0,0,0,major,1,3,.10120875,.95888412
3628,2,3,28,8,0,1,50,70,0,2,1,70,1,0,3,0,major,0,0,.89252609,.99516124
3628,2,3,28,8,0,1,50,70,0,3,0,0,0,1,0,3,minor,0,0,.0062651415,.59078008
3629,1,7,68,5,0,1,100,0,0,1,1,100,0,0,0,0,major,1,7,.99840432,.99816477
3629,1,7,68,5,0,1,100,0,0,2,0,0,1,0,7,0,major,0,0,.00036679182,.16653742
3629,1,7,68,5,0,1,100,0,0,3,0,0,0,1,0,7,minor,0,0,.0012289118,.40100512
3630,2,1,55,17,1,0,50,100,15,1,0,50,0,0,0,0,major,1,1,.00481414,.95888412
3630,2,1,55,17,1,0,50,100,15,2,1,100,1,0,1,0,major,0,0,.99406016,.9997924
3630,2,1,55,17,1,0,50,100,15,3,0,15,0,1,0,1,minor,0,0,.0011257179,.84504282
3631,2,2,71,20,0,1,50,70,60,1,0,50,0,0,0,0,major,1,2,.047907751,.95888412
3631,2,2,71,20,0,1,50,70,60,2,1,70,1,0,2,0,major,0,0,.79474407,.99742192
3631,2,2,71,20,0,1,50,70,60,3,0,60,0,1,0,2,minor,0,0,.15734817,.98711294
3632,2,1,36,16,0,1,40,80,50,1,0,40,0,0,0,0,major,1,1,.008698117,.92549759
3632,2,1,36,16,0,1,40,80,50,2,1,80,1,0,1,0,major,0,0,.95668268,.99926865
3632,2,1,36,16,0,1,40,80,50,3,0,50,0,1,0,1,minor,0,0,.034619175,.98017526
3634,2,1,19,11,1,1,0,90,10,1,0,0,0,0,0,0,major,1,1,.00038909772,.5
3634,2,1,19,11,1,1,0,90,10,2,1,90,1,0,1,0,major,0,0,.99806225,.9996103
3634,2,1,19,11,1,1,0,90,10,3,0,10,0,1,0,1,minor,0,0,.0015486389,.79919988
3636,3,4,45,14,0,1,15,70,100,1,0,15,0,0,0,0,major,1,4,.0033852726,.72007072
3636,3,4,45,14,0,1,15,70,100,2,0,70,1,0,4,0,major,0,0,.14388226,.99093628
3636,3,4,45,14,0,1,15,70,100,3,1,100,0,1,0,4,minor,0,0,.85273248,.99845904
3637,3,4,42,14,0,1,20,30,80,1,0,20,0,0,0,0,major,1,4,.01796703,.77898306
3637,3,4,42,14,0,1,20,30,80,2,0,30,1,0,4,0,major,0,0,.044865165,.89797032
3637,3,4,42,14,0,1,20,30,80,3,1,80,0,1,0,4,minor,0,0,.93716782,.99458998
3638,1,5,33,16,0,1,70,30,30,1,1,70,0,0,0,0,major,1,5,.88023633,.98798043
3638,1,5,33,16,0,1,70,30,30,2,0,30,1,0,5,0,major,0,0,.050102264,.82390058
3638,1,5,33,16,0,1,70,30,30,3,0,30,0,1,0,5,minor,0,0,.069661401,.86675668
3639,1,5,30,17,0,1,70,15,85,1,1,70,0,0,0,0,major,1,5,.2816118,.98798043
3639,1,5,30,17,0,1,70,15,85,2,0,15,1,0,5,0,major,0,0,.006231348,.64524174
3639,1,5,30,17,0,1,70,15,85,3,0,85,0,1,0,5,minor,0,0,.71215683,.99521226
3640,3,3,26,20,0,1,40,60,85,1,0,40,0,0,0,0,major,1,3,.029077217,.92549759
3640,3,3,26,20,0,1,40,60,85,2,0,60,1,0,3,0,major,0,0,.25642225,.99095422
3640,3,3,26,20,0,1,40,60,85,3,1,85,0,1,0,3,minor,0,0,.71450055,.99673468
3641,1,7,32,22,0,1,70,50,40,1,1,70,0,0,0,0,major,1,7,.86365694,.98798043
3641,1,7,32,22,0,1,70,50,40,2,0,50,1,0,7,0,major,0,0,.048962604,.82332027
3641,1,7,32,22,0,1,70,50,40,3,0,40,0,1,0,7,minor,0,0,.087380454,.89266163
3644,3,7,35,24,1,1,60,40,70,1,0,60,0,0,0,0,major,1,7,.43224055,.97767019
3644,3,7,35,24,1,1,60,40,70,2,0,40,1,0,7,0,major,0,0,.024504663,.71282238
3644,3,7,35,24,1,1,60,40,70,3,1,70,0,1,0,7,minor,0,0,.54325479,.98215187
3645,2,2,23,24,1,1,40,70,30,1,0,40,0,0,0,0,major,1,2,.030233629,.92549759
3645,2,2,23,24,1,1,40,70,30,2,1,70,1,0,2,0,major,0,0,.94159269,.99742192
3645,2,2,23,24,1,1,40,70,30,3,0,30,0,1,0,2,minor,0,0,.028173689,.92048347
3646,2,3,43,24,0,1,40,50,30,1,0,40,0,0,0,0,major,1,3,.15464744,.92549759
3646,2,3,43,24,0,1,40,50,30,2,1,50,1,0,3,0,major,0,0,.72643101,.98315138
3646,2,3,43,24,0,1,40,50,30,3,0,30,0,1,0,3,minor,0,0,.11892156,.9052369
3647,3,4,22,21,1,1,60,85,70,1,0,60,0,0,0,0,major,1,4,.10352068,.97767019
3647,3,4,22,21,1,1,60,85,70,2,0,85,1,0,4,0,major,0,0,.66494685,.99645686
3647,3,4,22,21,1,1,60,85,70,3,1,70,0,1,0,4,minor,0,0,.23153245,.98989129
3648,2,3,48,18,0,1,30,70,50,1,0,30,0,0,0,0,major,1,3,.026903395,.86871278
3648,2,3,48,18,0,1,30,70,50,2,1,70,1,0,3,0,major,0,0,.83620441,.99516124
3648,2,3,48,18,0,1,30,70,50,3,0,50,0,1,0,3,minor,0,0,.1368922,.97115546
3650,2,2,40,18,1,1,15,85,60,1,0,15,0,0,0,0,major,1,2,.0023942997,.72007072
3650,2,2,40,18,1,1,15,85,60,2,1,85,1,0,2,0,major,0,0,.92630994,.9989962
3650,2,2,40,18,1,1,15,85,60,3,0,60,0,1,0,2,minor,0,0,.071295783,.98711294
3651,3,5,28,21,0,1,70,70,100,1,0,70,0,0,0,0,major,1,5,.12177099,.98798043
3651,3,5,28,21,0,1,70,70,100,2,0,70,1,0,5,0,major,0,0,.086100735,.9830851
3651,3,5,28,21,0,1,70,70,100,3,1,100,0,1,0,5,minor,0,0,.79212826,.9981333
3653,1,7,36,20,0,1,70,0,60,1,1,70,0,0,0,0,major,1,7,.73582101,.98798043
3653,1,7,36,20,0,1,70,0,60,2,0,0,1,0,7,0,major,0,0,.0017887069,.16653742
3653,1,7,36,20,0,1,70,0,60,3,0,60,0,1,0,7,minor,0,0,.26239029,.96700895
3654,1,6,36,20,0,1,70,40,60,1,1,70,0,0,0,0,major,1,6,.67162222,.98798043
3654,1,6,36,20,0,1,70,40,60,2,0,40,1,0,6,0,major,0,0,.03815186,.8236106
3654,1,6,36,20,0,1,70,40,60,3,0,60,0,1,0,6,minor,0,0,.29022592,.97261757
3655,2,4,22,13,1,1,50,60,60,1,0,50,0,0,0,0,major,1,4,.17440853,.95888412
3655,2,4,22,13,1,1,50,60,60,2,1,60,1,0,4,0,major,0,0,.43551254,.9831183
3655,2,4,22,13,1,1,50,60,60,3,0,60,0,1,0,4,minor,0,0,.39007893,.98118901
3656,1,2,60,21,0,1,100,30,50,1,1,100,0,0,0,0,major,1,2,.88317674,.99816477
3656,1,2,60,21,0,1,100,30,50,2,0,30,1,0,2,0,major,0,0,.050571736,.96888989
3656,1,2,60,21,0,1,100,30,50,3,0,50,0,1,0,2,minor,0,0,.066251546,.9760766
3657,2,3,37,17,1,1,0,100,70,1,0,0,0,0,0,0,major,1,3,.00067543623,.5
3657,2,3,37,17,1,1,0,100,70,2,1,100,1,0,3,0,major,0,0,.91917294,.99926573
3657,2,3,37,17,1,1,0,100,70,3,0,70,0,1,0,3,minor,0,0,.080151603,.99164343
3661,1,7,38,22,1,1,70,15,60,1,1,70,0,0,0,0,major,1,7,.73375738,.98798043
3661,1,7,38,22,1,1,70,15,60,2,0,15,1,0,7,0,major,0,0,.0045882422,.33949259
3661,1,7,38,22,1,1,70,15,60,3,0,60,0,1,0,7,minor,0,0,.26165438,.96700895
3662,1,5,25,13,0,0,60,40,15,1,1,60,0,0,0,0,major,1,5,.79467732,.97767019
3662,1,5,25,13,0,0,60,40,15,2,0,40,1,0,5,0,major,0,0,.15942314,.89778721
3662,1,5,25,13,0,0,60,40,15,3,0,15,0,1,0,5,minor,0,0,.045899518,.71662241
3663,3,3,28,20,1,1,15,60,85,1,0,15,0,0,0,0,major,1,3,.0061631831,.72007072
3663,3,3,28,20,1,1,15,60,85,2,0,60,1,0,3,0,major,0,0,.26247388,.99095422
3663,3,3,28,20,1,1,15,60,85,3,1,85,0,1,0,3,minor,0,0,.73136294,.99673468
3664,2,2,40,16,0,0,40,60,0,1,0,40,0,0,0,0,major,1,2,.056401953,.92549759
3664,2,2,40,16,0,0,40,60,0,2,1,60,1,0,2,0,major,0,0,.93565488,.99517083
3664,2,2,40,16,0,0,40,60,0,3,0,0,0,1,0,2,minor,0,0,.0079431692,.63629258
3665,1,6,59,19,1,1,85,70,60,1,1,85,0,0,0,0,major,1,6,.76096958,.99529278
3665,1,6,59,19,1,1,85,70,60,2,0,70,1,0,6,0,major,0,0,.11119489,.9686482
3665,1,6,59,19,1,1,85,70,60,3,0,60,0,1,0,6,minor,0,0,.12783553,.97261757
3666,1,7,35,11,1,1,85,80,0,1,1,85,0,0,0,0,major,1,7,.87032408,.99529278
3666,1,7,35,11,1,1,85,80,0,2,0,80,1,0,7,0,major,0,0,.1269203,.96858746
3666,1,7,35,11,1,1,85,80,0,3,0,0,0,1,0,7,minor,0,0,.0027556377,.40100512
3667,2,3,49,21,0,1,0,70,40,1,0,0,0,0,0,0,major,1,3,.0044523939,.5
3667,2,3,49,21,0,1,0,70,40,2,1,70,1,0,3,0,major,0,0,.91569895,.99516124
3667,2,3,49,21,0,1,0,70,40,3,0,40,0,1,0,3,minor,0,0,.079848669,.94718462
3670,1,7,27,9,1,1,85,15,70,1,1,85,0,0,0,0,major,1,7,.79196227,.99529278
3670,1,7,27,9,1,1,85,15,70,2,0,15,1,0,7,0,major,0,0,.0019251805,.33949259
3670,1,7,27,9,1,1,85,15,70,3,0,70,0,1,0,7,minor,0,0,.20611253,.98215187
3671,2,3,45,21,1,1,50,70,50,1,0,50,0,0,0,0,major,1,3,.088791497,.95888412
3671,2,3,45,21,1,1,50,70,50,2,1,70,1,0,3,0,major,0,0,.78302252,.99516124
3671,2,3,45,21,1,1,50,70,50,3,0,50,0,1,0,3,minor,0,0,.12818597,.97115546
3672,1,5,33,11,1,1,70,60,0,1,1,70,0,0,0,0,major,1,5,.72015625,.98798043
3672,1,5,33,11,1,1,70,60,0,2,0,60,1,0,5,0,major,0,0,.27123052,.96870875
3672,1,5,33,11,1,1,70,60,0,3,0,0,0,1,0,5,minor,0,0,.0086132279,.49573913
3673,2,3,31,12,0,1,15,85,40,1,0,15,0,0,0,0,major,1,3,.0046808538,.72007072
3673,2,3,31,12,0,1,15,85,40,2,1,85,1,0,3,0,major,0,0,.96268499,.99811333
3673,2,3,31,12,0,1,15,85,40,3,0,40,0,1,0,3,minor,0,0,.03263415,.94718462
3674,3,3,22,19,1,1,50,15,50,1,0,50,0,0,0,0,major,1,3,.36769441,.95888412
3674,3,3,22,19,1,1,50,15,50,2,0,15,1,0,3,0,major,0,0,.10147475,.86552209
3674,3,3,22,19,1,1,50,15,50,3,1,50,0,1,0,3,minor,0,0,.5308308,.97115546
3676,1,6,35,21,1,1,70,30,50,1,1,70,0,0,0,0,major,1,6,.79337764,.98798043
3676,1,6,35,21,1,1,70,30,50,2,0,30,1,0,6,0,major,0,0,.024005974,.71323109
3676,1,6,35,21,1,1,70,30,50,3,0,50,0,1,0,6,minor,0,0,.18261641,.94979894
3677,2,3,51,16,0,1,50,70,30,1,0,50,0,0,0,0,major,1,3,.097768225,.95888412
3677,2,3,51,16,0,1,50,70,30,2,1,70,1,0,3,0,major,0,0,.8621853,.99516124
3677,2,3,51,16,0,1,50,70,30,3,0,30,0,1,0,3,minor,0,0,.04004648,.9052369
3678,1,7,34,20,0,1,60,40,50,1,1,60,0,0,0,0,major,1,7,.70757014,.97767019
3678,1,7,34,20,0,1,60,40,50,2,0,40,1,0,7,0,major,0,0,.040113702,.71282238
3678,1,7,34,20,0,1,60,40,50,3,0,50,0,1,0,7,minor,0,0,.25231615,.93980575
3679,2,3,47,24,1,1,30,70,40,1,0,30,0,0,0,0,major,1,3,.028742189,.86871278
3679,2,3,47,24,1,1,30,70,40,2,1,70,1,0,3,0,major,0,0,.89335734,.99516124
3679,2,3,47,24,1,1,30,70,40,3,0,40,0,1,0,3,minor,0,0,.077900484,.94718462
3680,1,5,68,24,0,1,70,50,40,1,1,70,0,0,0,0,major,1,5,.74118644,.98798043
3680,1,5,68,24,0,1,70,50,40,2,0,50,1,0,5,0,major,0,0,.14869215,.9428243
3680,1,5,68,24,0,1,70,50,40,3,0,40,0,1,0,5,minor,0,0,.11012138,.92431384
3681,2,3,28,18,0,1,30,70,0,1,0,30,0,0,0,0,major,1,3,.030959826,.86871278
3681,2,3,28,18,0,1,30,70,0,2,1,70,1,0,3,0,major,0,0,.96228534,.99516124
3681,2,3,28,18,0,1,30,70,0,3,0,0,0,1,0,3,minor,0,0,.0067548207,.59078008
3682,3,5,51,21,0,1,80,80,100,1,0,80,0,0,0,0,major,1,5,.19334698,.99356151
3682,3,5,51,21,0,1,80,80,100,2,0,80,1,0,5,0,major,0,0,.13671005,.99091834
3682,3,5,51,21,0,1,80,80,100,3,1,100,0,1,0,5,minor,0,0,.66994298,.9981333
3683,1,7,27,17,1,1,70,40,60,1,1,70,0,0,0,0,major,1,7,.72108823,.98798043
3683,1,7,27,17,1,1,70,40,60,2,0,40,1,0,7,0,major,0,0,.021775112,.71282238
3683,1,7,27,17,1,1,70,40,60,3,0,60,0,1,0,7,minor,0,0,.25713664,.96700895
3684,1,4,31,23,0,1,85,0,0,1,1,85,0,0,0,0,major,1,4,.98821545,.99529278
3684,1,4,31,23,0,1,85,0,0,2,0,0,1,0,4,0,major,0,0,.0062165256,.57083243
3684,1,4,31,23,0,1,85,0,0,3,0,0,0,1,0,4,minor,0,0,.0055680037,.54365695
3685,2,4,30,19,1,1,70,70,70,1,0,70,0,0,0,0,major,1,4,.28397587,.98798043
3685,2,4,30,19,1,1,70,70,70,2,1,70,1,0,4,0,major,0,0,.37771404,.99093628
3685,2,4,30,19,1,1,70,70,70,3,0,70,0,1,0,4,minor,0,0,.33831009,.98989129
3687,3,3,29,15,0,1,70,30,85,1,0,70,0,0,0,0,major,1,3,.2034578,.98798043
3687,3,3,29,15,0,1,70,30,85,2,0,30,1,0,3,0,major,0,0,.040979788,.94303924
3687,3,3,29,15,0,1,70,30,85,3,1,85,0,1,0,3,minor,0,0,.75556242,.99673468
